ENCODED_MCT,snapshot_date,sales_grade,visits_grade,unit_price_grade,revisit_ratio,new_customer_ratio,resident_ratio,worker_ratio,floating_ratio,delivery_ratio,industry_sales_change,trade_sales_change
8C96D7ED90,2023-03-01,0.583,0.417,0.75,28.71,8.81,30.8,19.2,50.0,7.4,35.8,36.5
8C96D7ED90,2023-04-01,0.583,0.417,0.75,28.53,9.94,32.932932932932935,8.208208208208207,58.85885885885887,6.5,35.2,36.0
8C96D7ED90,2023-05-01,0.583,0.417,0.583,29.95,8.08,28.0,18.3,53.7,9.7,34.5,35.2
8C96D7ED90,2023-06-01,0.583,0.417,0.583,29.38,6.48,22.1,19.1,58.8,5.9,34.8,35.5
8C96D7ED90,2023-07-01,0.583,0.417,0.583,30.72,6.9,30.3,15.2,54.5,19.4,34.6,35.0
8C96D7ED90,2023-08-01,0.583,0.583,0.583,31.36,2.96,25.725725725725724,17.117117117117118,57.15715715715716,8.6,35.6,35.5
8C96D7ED90,2023-09-01,0.583,0.417,0.583,29.71,9.58,36.36363636363637,11.38861138861139,52.247752247752246,10.0,34.6,35.0
8C96D7ED90,2023-10-01,0.583,0.417,0.75,29.04,6.77,33.33333333333333,8.308308308308309,58.358358358358366,10.4,35.5,35.5
8C96D7ED90,2023-11-01,0.583,0.417,0.583,26.72,7.38,32.83283283283283,13.413413413413414,53.75375375375376,9.0,34.8,35.6
8C96D7ED90,2023-12-01,0.583,0.417,0.583,28.01,7.65,35.4,8.9,55.7,5.1,34.4,35.4
8C96D7ED90,2024-01-01,0.583,0.583,0.583,28.1,3.43,32.5,20.0,47.5,4.5,34.1,35.7
8C96D7ED90,2024-02-01,0.583,0.417,0.75,27.73,5.04,39.0,16.9,44.1,6.2,34.8,35.8
8C96D7ED90,2024-03-01,0.583,0.417,0.75,28.89,8.45,33.76623376623377,11.288711288711289,54.94505494505495,8.8,34.6,36.2
8C96D7ED90,2024-04-01,0.583,0.417,0.583,28.31,10.05,34.5,17.2,48.3,12.3,34.7,35.9
8C96D7ED90,2024-05-01,0.583,0.417,0.75,28.24,9.14,26.7,20.0,53.3,1.4,35.5,36.4
8C96D7ED90,2024-06-01,0.583,0.417,0.75,27.95,9.85,25.3,10.8,63.9,3.0,35.3,36.4
8C96D7ED90,2024-07-01,0.75,0.583,0.75,28.12,4.49,33.33333333333333,7.107107107107106,59.55955955955956,14.0,36.4,36.8
8C96D7ED90,2024-08-01,0.583,0.417,0.75,27.02,5.83,26.3,19.3,54.4,21.7,36.4,36.5
8C96D7ED90,2024-09-01,0.583,0.417,0.75,27.78,5.22,20.0,16.0,64.0,17.0,38.4,37.7
8C96D7ED90,2024-10-01,0.583,0.417,0.75,28.31,8.28,28.2,16.7,55.1,10.0,37.9,37.3
8C96D7ED90,2024-11-01,0.583,0.417,0.75,27.81,6.29,30.3,18.2,51.5,15.5,38.6,37.6
8C96D7ED90,2024-12-01,0.583,0.417,0.75,27.26,6.47,40.0,11.7,48.3,6.1,34.7,37.7
8DDCE4944D,2023-01-01,0.583,0.417,0.583,11.26,13.64,8.991008991008991,7.492507492507492,83.51648351648352,0.0,21.8,27.8
8DDCE4944D,2023-02-01,0.583,0.417,0.583,11.05,13.48,7.6,10.1,82.3,0.0,21.8,27.8
8DDCE4944D,2023-03-01,0.583,0.417,0.583,10.45,16.69,3.5,5.2,91.3,0.0,21.8,27.8
8DDCE4944D,2023-04-01,0.417,0.25,0.583,9.68,18.34,2.702702702702702,5.405405405405405,91.89189189189187,0.0,21.8,27.8
8DDCE4944D,2023-05-01,0.583,0.417,0.583,9.76,12.97,8.2,9.0,82.8,0.0,21.8,27.8
8DDCE4944D,2023-06-01,0.583,0.417,0.583,10.34,12.0,9.1,3.8,87.1,0.0,21.8,27.8
8DDCE4944D,2023-07-01,0.583,0.417,0.583,10.37,9.93,6.8,4.3,88.9,0.0,21.8,27.8
8DDCE4944D,2023-08-01,0.583,0.417,0.583,10.36,8.32,8.708708708708707,5.8058058058058055,85.4854854854855,0.0,21.8,27.8
8DDCE4944D,2023-09-01,0.583,0.417,0.583,10.55,7.2,7.5,5.4,87.1,0.0,21.8,27.8
8DDCE4944D,2023-10-01,0.583,0.417,0.583,10.5,8.6,9.59040959040959,3.4965034965034967,86.91308691308693,0.0,21.8,27.8
8DDCE4944D,2023-11-01,0.583,0.417,0.583,11.2,5.52,9.7,2.8,87.5,0.0,21.8,27.8
8DDCE4944D,2023-12-01,0.583,0.417,0.583,11.25,3.87,5.9,9.8,84.3,0.0,21.8,27.8
8DDCE4944D,2024-01-01,0.583,0.417,0.583,11.29,4.74,11.688311688311687,16.683316683316683,71.62837162837164,0.0,21.8,27.8
8DDCE4944D,2024-02-01,0.583,0.583,0.583,11.4,4.06,5.9,9.8,84.3,0.0,21.8,27.8
8DDCE4944D,2024-03-01,0.583,0.417,0.583,10.98,6.81,6.5,6.5,87.0,0.0,21.8,27.8
8DDCE4944D,2024-04-01,0.417,0.25,0.583,11.18,13.86,9.7,4.8,85.5,0.0,21.8,27.8
8DDCE4944D,2024-05-01,0.583,0.417,0.583,11.17,9.55,10.5,11.4,78.1,0.0,21.8,27.8
8DDCE4944D,2024-06-01,0.583,0.417,0.583,10.83,9.07,4.8,5.8,89.4,0.0,21.8,27.8
8DDCE4944D,2024-07-01,0.583,0.417,0.583,11.29,6.76,9.0,7.7,83.3,0.0,21.8,27.8
8DDCE4944D,2024-08-01,0.583,0.417,0.75,11.13,6.76,12.312312312312311,6.806806806806806,80.88088088088088,0.0,21.8,27.8
8DDCE4944D,2024-09-01,0.583,0.417,0.583,11.27,7.55,9.609609609609608,3.603603603603604,86.78678678678679,0.0,21.8,27.8
8DDCE4944D,2024-10-01,0.583,0.417,0.583,11.57,8.9,12.9,9.7,77.4,0.0,21.8,27.8
8DDCE4944D,2024-11-01,0.583,0.417,0.583,11.57,5.84,16.683316683316683,1.6983016983016983,81.61838161838163,0.0,21.8,27.8
8DDCE4944D,2024-12-01,0.583,0.417,0.75,10.8,5.19,7.1,14.3,78.6,0.0,21.8,27.8
8E3B9888E3,2023-01-01,0.417,0.083,0.75,45.44,4.47,33.3,7.1,59.6,0.0,14.5,36.9
8E3B9888E3,2023-02-01,0.417,0.083,0.75,45.25,4.58,35.9,6.3,57.8,0.0,14.5,37.0
8E3B9888E3,2023-03-01,0.417,0.083,0.75,44.98,7.14,30.76923076923077,3.696303696303697,65.53446553446554,0.0,14.5,37.4
8E3B9888E3,2023-04-01,0.417,0.083,0.75,44.26,8.98,33.9,2.3,63.8,0.0,14.5,37.2
8E3B9888E3,2023-05-01,0.417,0.083,0.75,43.44,6.76,31.9,5.1,63.0,0.0,14.8,37.7
8E3B9888E3,2023-06-01,0.417,0.083,0.75,43.36,6.56,33.23323323323324,3.603603603603604,63.16316316316316,0.0,15.2,38.8
8E3B9888E3,2023-07-01,0.417,0.25,0.75,43.43,4.33,30.8,2.7,66.5,0.0,15.2,39.3
8E3B9888E3,2023-08-01,0.583,0.25,0.75,43.28,3.13,36.6,5.2,58.2,0.0,15.7,39.6
8E3B9888E3,2023-09-01,0.417,0.083,0.75,43.68,4.59,40.0,1.9,58.1,0.0,16.2,40.4
8E3B9888E3,2023-10-01,0.417,0.083,0.75,43.03,7.92,35.93593593593593,2.9029029029029028,61.16116116116116,0.0,16.7,40.4
8E3B9888E3,2023-11-01,0.417,0.083,0.75,43.79,6.39,33.6,4.1,62.3,0.0,18.0,40.7
8E3B9888E3,2023-12-01,0.417,0.083,0.75,44.96,6.29,34.26573426573427,1.998001998001998,63.73626373626373,0.0,18.6,41.9
8E3B9888E3,2024-01-01,0.583,0.25,0.75,43.7,5.4,39.5,2.3,58.2,0.0,18.9,41.8
8E3B9888E3,2024-02-01,0.583,0.25,0.75,43.16,4.73,32.9,5.4,61.7,0.0,19.4,42.2
8E3B9888E3,2024-03-01,0.417,0.083,0.75,42.17,7.89,37.6,4.0,58.4,0.0,19.5,41.6
8E3B9888E3,2024-04-01,0.417,0.083,0.75,41.43,8.53,34.9,1.8,63.3,0.0,20.3,42.3
8E3B9888E3,2024-05-01,0.417,0.083,0.75,41.37,6.91,35.5,1.4,63.1,0.0,20.9,42.7
8E3B9888E3,2024-06-01,0.417,0.083,0.75,41.04,7.73,34.2,2.6,63.2,0.0,21.0,42.5
8E3B9888E3,2024-07-01,0.583,0.25,0.75,40.69,4.02,41.8,1.9,56.3,0.0,21.3,41.8
8E3B9888E3,2024-08-01,0.583,0.25,0.75,40.49,3.28,36.76323676323676,7.6923076923076925,55.54445554445555,0.0,21.5,41.5
8E3B9888E3,2024-09-01,0.583,0.25,0.75,39.44,4.34,36.96303696303696,2.097902097902098,60.93906093906094,0.0,22.2,41.6
8E3B9888E3,2024-10-01,0.583,0.25,0.75,38.9,6.25,36.6,2.9,60.5,0.0,23.2,42.9
8E3B9888E3,2024-11-01,0.417,0.25,0.75,38.74,7.26,32.2,2.6,65.2,0.0,23.6,43.3
8E3B9888E3,2024-12-01,0.417,0.25,0.75,39.38,7.27,28.7,1.3,70.0,0.0,15.3,44.1
9.97E+102,2023-01-01,0.75,0.583,0.75,29.5,9.35,42.9,10.7,46.4,0.0,21.8,27.8
9.97E+102,2023-02-01,0.75,0.583,0.75,27.78,14.2,45.5,3.0,51.5,0.0,21.8,27.8
9.97E+102,2023-03-01,0.75,0.417,0.75,27.41,17.77,41.658341658341655,4.195804195804195,54.14585414585415,0.0,21.8,27.8
9.97E+102,2023-04-01,0.583,0.417,0.75,28.45,15.09,26.0,8.0,66.0,0.0,21.8,27.8
9.97E+102,2023-05-01,0.75,0.417,0.75,26.22,13.11,42.34234234234234,3.803803803803804,53.85385385385385,0.0,21.8,27.8
9.97E+102,2023-06-01,0.583,0.417,0.75,27.93,7.93,37.2,4.7,58.1,0.0,21.8,27.8
9.97E+102,2023-07-01,0.75,0.583,0.75,28.05,4.29,35.73573573573574,7.107107107107106,57.15715715715716,0.0,21.8,27.8
9.97E+102,2023-08-01,0.75,0.583,0.75,28.66,5.61,40.99099099099099,9.90990990990991,49.0990990990991,4.3,21.8,27.8
9.97E+102,2023-09-01,0.75,0.417,0.75,29.68,5.81,42.9,5.7,51.4,21.0,21.8,27.8
9.97E+102,2023-10-01,0.583,0.417,0.75,31.25,7.57,33.3,2.4,64.3,10.1,21.8,27.8
9.97E+102,2023-11-01,0.75,0.583,0.75,29.08,7.52,42.4,9.1,48.5,9.5,21.8,27.8
9.97E+102,2023-12-01,0.75,0.583,0.75,26.1,7.86,41.65834165834166,2.797202797202797,55.54445554445555,2.6,21.8,27.8
9.97E+102,2024-01-01,0.75,0.417,0.75,26.99,7.06,29.7,8.1,62.2,6.6,21.8,27.8
9.97E+102,2024-02-01,0.583,0.417,0.75,27.69,6.46,31.4,14.3,54.3,5.6,21.8,27.8
9.97E+102,2024-03-01,0.583,0.417,0.75,26.92,12.13,37.5,8.9,53.6,6.4,21.8,27.8
9.97E+102,2024-04-01,0.583,0.417,0.75,27.07,13.11,36.93693693693693,1.5015015015015014,61.56156156156156,5.1,21.8,27.8
9.97E+102,2024-05-01,0.583,0.417,0.75,29.69,10.36,37.1,3.2,59.7,2.2,21.8,27.8
9.97E+102,2024-06-01,0.583,0.417,0.75,31.18,6.18,34.03403403403404,8.508508508508509,57.45745745745745,5.8,21.8,27.8
9.97E+102,2024-07-01,0.583,0.417,0.75,31.27,7.55,40.0,5.5,54.5,4.8,21.8,27.8
9.97E+102,2024-08-01,0.75,0.583,0.75,31.69,2.73,31.26873126873127,9.390609390609391,59.34065934065934,2.9,21.8,27.8
9.97E+102,2024-09-01,0.583,0.417,0.75,30.57,10.62,35.6,5.1,59.3,6.7,21.8,27.8
9.97E+102,2024-10-01,0.583,0.417,0.75,29.34,11.74,39.7,6.3,54.0,7.1,21.8,27.8
9.97E+102,2024-11-01,0.583,0.417,0.75,28.81,7.02,37.7,5.7,56.6,4.0,21.8,27.8
9.97E+102,2024-12-01,0.583,0.417,0.75,30.33,7.58,32.7,7.7,59.6,10.5,21.8,27.8
9042A5401C,2023-01-01,0.917,0.917,0.917,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,90.511,81.8
9042A5401C,2023-02-01,0.583,0.583,0.583,27.27,7.28,12.1,27.3,60.6,0.0,67.2,62.6
9042A5401C,2023-03-01,0.583,0.417,0.583,41.67,54.17,13.0,26.1,60.9,0.0,56.0,53.3
9042A5401C,2023-04-01,0.583,0.417,0.583,35.9,38.46,3.303303303303303,18.31831831831832,78.37837837837837,2.9,49.1,46.8
9042A5401C,2023-05-01,0.583,0.417,0.583,38.71,24.52,13.5,25.0,61.5,48.1,44.3,42.7
9042A5401C,2023-06-01,0.583,0.417,0.583,34.9,19.27,12.8,23.4,63.8,47.3,40.9,39.0
9042A5401C,2023-07-01,0.583,0.417,0.583,33.63,13.9,9.3,14.0,76.7,55.2,38.6,36.6
9042A5401C,2023-08-01,0.583,0.417,0.583,32.93,10.44,11.6,23.3,65.1,37.6,36.3,34.1
9042A5401C,2023-09-01,0.583,0.583,0.75,33.33,6.74,16.7,11.1,72.2,56.6,35.0,30.8
9042A5401C,2023-10-01,0.583,0.417,0.583,32.76,8.87,13.5,13.5,73.0,53.6,33.2,28.2
9042A5401C,2023-11-01,0.583,0.417,0.583,32.91,6.39,7.9,23.7,68.4,46.8,41.7,26.8
9042A5401C,2023-12-01,0.583,0.417,0.75,32.53,5.72,15.784215784215782,21.07892107892108,63.13686313686313,54.4,40.1,24.6
9042A5401C,2024-01-01,0.583,0.417,0.583,32.6,8.29,12.8,25.5,61.7,49.0,38.0,24.2
9042A5401C,2024-02-01,0.583,0.417,0.583,30.85,7.71,21.7,26.1,52.2,41.5,37.2,23.5
9042A5401C,2024-03-01,0.583,0.417,0.583,31.03,6.63,18.2,18.2,63.6,46.8,37.2,23.6
9042A5401C,2024-04-01,0.583,0.583,0.583,31.39,6.11,17.9,35.9,46.2,64.0,38.3,24.0
9042A5401C,2024-05-01,0.583,0.583,0.583,30.37,6.88,18.4,10.5,71.1,74.4,39.3,24.1
9042A5401C,2024-06-01,0.583,0.583,0.583,30.0,10.0,20.0,12.5,67.5,78.5,40.4,24.0
9042A5401C,2024-07-01,0.583,0.417,0.583,30.31,9.92,23.3,11.6,65.1,70.7,40.1,24.3
9042A5401C,2024-08-01,0.583,0.417,0.583,29.12,9.34,28.3,13.2,58.5,69.8,39.7,24.3
9042A5401C,2024-09-01,0.583,0.417,0.583,28.34,8.02,20.4,16.3,63.3,67.6,38.5,23.2
9042A5401C,2024-10-01,0.583,0.417,0.583,27.23,7.33,17.5,15.0,67.5,76.6,38.6,24.1
9042A5401C,2024-11-01,0.583,0.583,0.75,27.13,4.52,20.0,20.0,60.0,80.7,39.2,25.0
9042A5401C,2024-12-01,0.583,0.417,0.583,26.55,8.51,16.3,18.4,65.3,76.6,34.0,24.8
90644ECF42,2023-01-01,0.75,0.75,0.75,13.73,11.76,67.56756756756756,9.90990990990991,22.52252252252252,41.7,21.8,27.8
90644ECF42,2023-02-01,0.75,0.75,0.75,14.04,10.53,64.32432432432434,9.90990990990991,25.76576576576577,75.8,21.8,27.8
90644ECF42,2023-03-01,0.75,0.75,0.75,18.18,13.64,58.3,16.7,25.0,49.5,21.8,27.8
90644ECF42,2023-04-01,0.75,0.75,0.75,20.83,11.11,65.49549549549549,9.90990990990991,24.5945945945946,15.0,21.8,27.8
90644ECF42,2023-05-01,0.75,0.75,0.75,22.37,7.89,67.56756756756756,9.90990990990991,22.52252252252252,0.0,21.8,27.8
90644ECF42,2023-06-01,0.75,0.75,0.75,23.53,8.82,66.7,11.1,22.2,0.0,21.8,27.8
90644ECF42,2023-07-01,0.75,0.75,0.75,26.76,9.86,62.5,25.0,12.5,0.0,21.8,27.8
90644ECF42,2023-08-01,0.75,0.75,0.75,25.64,11.54,50.09009009009009,9.90990990990991,40.0,17.1,21.8,27.8
90644ECF42,2023-09-01,0.75,0.75,0.417,26.92,3.85,67.56756756756756,9.90990990990991,22.52252252252252,14.4,21.8,27.8
90644ECF42,2023-10-01,0.75,0.75,0.583,25.0,9.52,67.56756756756756,9.90990990990991,22.52252252252252,25.2,21.8,27.8
90644ECF42,2023-11-01,0.75,0.75,0.75,32.53,3.61,56.9324367595261,7.108549471661863,35.959013768812035,0.0,21.8,27.8
90644ECF42,2023-12-01,0.75,0.75,0.75,32.93,7.32,56.9324367595261,7.108549471661863,35.959013768812035,0.0,21.8,27.8
90644ECF42,2024-01-01,0.75,0.583,0.75,33.73,8.43,65.49549549549549,9.90990990990991,24.5945945945946,0.0,21.8,27.8
90644ECF42,2024-02-01,0.75,0.75,0.75,33.33,1.23,67.56756756756756,9.90990990990991,22.52252252252252,38.3,21.8,27.8
90644ECF42,2024-05-01,0.75,0.75,0.25,31.25,6.25,67.56756756756756,9.90990990990991,22.52252252252252,0.0,21.8,27.8
90644ECF42,2024-07-01,0.75,0.75,0.583,33.33,3.7,59.82650314089142,6.580915345498055,33.592581513610526,0.0,21.8,27.8
90644ECF42,2024-08-01,0.75,0.75,0.583,28.85,5.77,59.82650314089142,6.580915345498055,33.592581513610526,0.0,21.8,27.8
90644ECF42,2024-11-01,0.75,0.75,0.75,21.43,11.9,71.4,14.3,14.3,0.0,21.8,27.8
9218EE2A57,2023-01-01,0.417,0.083,0.917,43.29,4.65,40.0,10.6,49.4,4.7,21.8,27.8
9218EE2A57,2023-02-01,0.417,0.083,0.917,43.36,4.3,44.05594405594406,13.386613386613387,42.55744255744256,1.7,21.8,27.8
9218EE2A57,2023-03-01,0.417,0.083,0.917,43.47,5.61,42.14214214214214,14.114114114114113,43.74374374374375,1.0,21.8,27.8
9218EE2A57,2023-04-01,0.417,0.083,0.917,43.97,6.83,40.5,11.4,48.1,1.9,21.8,27.8
9218EE2A57,2023-05-01,0.417,0.083,0.917,45.25,7.76,44.75524475524475,11.588411588411589,43.65634365634366,1.2,21.8,27.8
9218EE2A57,2023-06-01,0.417,0.083,0.917,44.69,7.94,41.3,12.9,45.8,1.1,21.8,27.8
9218EE2A57,2023-07-01,0.417,0.083,0.917,45.17,7.39,38.3,13.0,48.7,1.8,21.8,27.8
9218EE2A57,2023-08-01,0.417,0.083,0.917,44.32,6.3,43.4,11.7,44.9,3.4,21.8,27.8
9218EE2A57,2023-09-01,0.417,0.083,0.917,44.69,6.22,41.64164164164164,11.611611611611613,46.74674674674675,8.8,21.8,27.8
9218EE2A57,2023-10-01,0.417,0.083,0.917,44.02,7.72,46.8,7.5,45.7,6.1,21.8,27.8
9218EE2A57,2023-11-01,0.417,0.083,0.917,44.1,5.49,48.0,13.6,38.4,9.3,21.8,27.8
9218EE2A57,2023-12-01,0.417,0.083,0.917,44.17,4.13,42.3,12.5,45.2,10.7,21.8,27.8
9218EE2A57,2024-01-01,0.417,0.083,0.917,44.48,4.65,42.04204204204204,12.612612612612612,45.345345345345336,9.5,21.8,27.8
9218EE2A57,2024-02-01,0.417,0.083,0.917,43.84,4.74,44.9,13.2,41.9,3.8,21.8,27.8
9218EE2A57,2024-03-01,0.417,0.083,0.917,44.07,5.47,44.84484484484483,12.712712712712712,42.44244244244244,7.6,21.8,27.8
9218EE2A57,2024-04-01,0.417,0.083,0.917,44.37,6.34,48.4,11.9,39.7,9.8,21.8,27.8
9218EE2A57,2024-05-01,0.417,0.083,0.917,43.4,7.8,45.45454545454546,10.98901098901099,43.55644355644356,6.1,21.8,27.8
9218EE2A57,2024-06-01,0.417,0.083,0.917,43.5,5.57,45.2,14.1,40.7,4.9,21.8,27.8
9218EE2A57,2024-07-01,0.417,0.083,0.917,43.61,6.96,44.4,10.0,45.6,8.3,21.8,27.8
9218EE2A57,2024-08-01,0.417,0.083,0.917,42.95,6.56,51.2,10.7,38.1,9.5,21.8,27.8
9218EE2A57,2024-09-01,0.417,0.083,0.917,43.34,6.51,51.6,9.4,39.0,11.7,21.8,27.8
9218EE2A57,2024-10-01,0.417,0.083,0.917,43.9,7.08,50.4,11.7,37.9,4.7,21.8,27.8
9218EE2A57,2024-11-01,0.417,0.083,0.917,43.76,5.25,45.15484515484516,15.384615384615383,39.460539460539465,9.4,21.8,27.8
9218EE2A57,2024-12-01,0.417,0.083,0.917,43.21,4.69,47.34734734734734,12.21221221221221,40.44044044044044,8.6,21.8,27.8
943BBD5F30,2023-01-01,0.75,0.583,0.75,30.77,8.925,18.181818181818183,45.45454545454546,36.36363636363637,0.0,89.3,73.5
943BBD5F30,2023-02-01,0.75,0.583,0.75,31.03,55.17,18.2,31.8,50.0,0.0,85.7,71.2
943BBD5F30,2023-03-01,0.75,0.583,0.75,33.33,43.14,20.0,36.0,44.0,0.0,82.7,69.1
943BBD5F30,2023-04-01,0.75,0.417,0.75,28.92,38.55,36.1,30.6,33.3,0.0,78.2,65.9
943BBD5F30,2023-05-01,0.75,0.417,0.75,27.1,22.43,30.3,33.3,36.4,0.0,74.8,63.2
943BBD5F30,2023-06-01,0.75,0.417,0.75,31.06,18.94,21.1,26.3,52.6,0.0,71.9,60.7
943BBD5F30,2023-07-01,0.75,0.417,0.75,32.89,13.16,24.324324324324323,27.027027027027025,48.648648648648646,0.0,69.4,59.1
943BBD5F30,2023-08-01,0.75,0.417,0.75,35.76,7.88,26.47352647352648,32.36763236763237,41.15884115884116,0.0,67.4,58.2
943BBD5F30,2023-09-01,0.75,0.417,0.75,35.79,13.16,19.419419419419416,44.44444444444444,36.13613613613614,0.0,65.7,57.2
943BBD5F30,2023-10-01,0.75,0.417,0.75,38.16,8.21,20.0,37.5,42.5,0.0,64.1,56.4
943BBD5F30,2023-11-01,0.75,0.417,0.75,40.18,7.59,23.3,48.8,27.9,0.0,61.6,54.7
943BBD5F30,2023-12-01,0.75,0.417,0.75,41.35,5.49,26.2,45.2,28.6,0.0,59.8,53.4
943BBD5F30,2024-01-01,0.75,0.417,0.75,40.57,4.92,9.690309690309688,45.15484515484516,45.15484515484516,0.0,58.2,52.5
943BBD5F30,2024-02-01,0.583,0.417,0.75,43.39,5.79,17.9,43.6,38.5,0.0,57.2,51.3
943BBD5F30,2024-03-01,0.583,0.417,0.75,45.68,6.17,17.917917917917915,33.33333333333333,48.74874874874875,0.0,56.0,50.4
943BBD5F30,2024-04-01,0.583,0.417,0.75,48.59,9.64,21.52152152152152,33.83383383383383,44.64464464464464,0.0,54.8,49.7
943BBD5F30,2024-05-01,0.583,0.417,0.75,50.41,5.33,30.430430430430427,30.430430430430427,39.13913913913914,0.0,54.0,48.7
943BBD5F30,2024-06-01,0.583,0.417,0.75,49.8,6.12,34.599999999999994,32.7,32.7,0.0,53.4,47.4
943BBD5F30,2024-07-01,0.583,0.417,0.75,48.57,7.35,25.5,31.4,43.1,0.0,52.3,46.4
943BBD5F30,2024-08-01,0.75,0.417,0.75,50.62,6.17,28.571428571428577,40.45954045954046,30.96903096903097,0.0,51.8,46.2
943BBD5F30,2024-09-01,0.75,0.417,0.75,49.19,6.45,25.9,35.2,38.9,0.0,51.2,45.6
943BBD5F30,2024-10-01,0.75,0.417,0.75,50.21,4.12,32.56743256743257,34.86513486513487,32.56743256743257,0.0,50.8,44.8
943BBD5F30,2024-11-01,0.583,0.417,0.75,52.52,4.2,22.0,42.0,36.0,0.0,50.5,44.6
943BBD5F30,2024-12-01,0.75,0.417,0.75,53.14,6.69,22.2,31.1,46.7,0.0,56.2,45.1
94502BA9DC,2023-01-01,0.583,0.417,0.583,6.29,5.57,4.695304695304696,1.598401598401599,93.7062937062937,8.7,21.8,27.8
94502BA9DC,2023-02-01,0.583,0.417,0.583,6.21,6.56,11.981981981981985,9.90990990990991,78.10810810810811,3.4,21.8,27.8
94502BA9DC,2023-03-01,0.583,0.583,0.583,6.16,5.06,3.5,3.5,93.0,4.9,21.8,27.8
94502BA9DC,2023-04-01,0.583,0.417,0.583,6.51,7.28,3.796203796203796,1.2987012987012987,94.90509490509493,1.5,21.8,27.8
94502BA9DC,2023-05-01,0.583,0.417,0.583,6.54,9.46,5.294705294705295,5.294705294705295,89.41058941058941,1.5,21.8,27.8
94502BA9DC,2023-06-01,0.583,0.417,0.583,6.12,8.59,9.0,1.1,89.9,2.0,21.8,27.8
94502BA9DC,2023-07-01,0.417,0.25,0.583,6.3,16.28,4.7,4.1,91.2,3.8,21.8,27.8
94502BA9DC,2023-08-01,0.417,0.25,0.583,5.74,14.31,4.0,6.7,89.3,1.5,21.8,27.8
94502BA9DC,2023-09-01,0.583,0.417,0.583,5.65,7.27,5.3,7.9,86.8,3.8,21.8,27.8
94502BA9DC,2023-10-01,0.417,0.417,0.583,5.49,9.89,2.8,0.9,96.3,0.0,21.8,27.8
94502BA9DC,2023-11-01,0.583,0.417,0.583,4.99,6.28,8.991008991008991,2.997002997002997,88.01198801198801,0.0,21.8,27.8
94502BA9DC,2023-12-01,0.583,0.417,0.583,4.86,6.76,2.7,1.4,95.9,0.0,21.8,27.8
94502BA9DC,2024-01-01,0.583,0.417,0.583,4.65,6.43,4.3,1.4,94.3,0.0,21.8,27.8
94502BA9DC,2024-02-01,0.583,0.417,0.583,4.63,5.17,3.4,8.5,88.1,2.4,21.8,27.8
94502BA9DC,2024-03-01,0.583,0.417,0.583,4.5,7.67,11.1,3.3,85.6,0.0,21.8,27.8
94502BA9DC,2024-04-01,0.583,0.417,0.583,4.81,7.87,5.394605394605395,2.197802197802198,92.4075924075924,0.0,21.8,27.8
94502BA9DC,2024-05-01,0.417,0.417,0.583,4.73,9.8,3.5,2.6,93.9,1.2,21.8,27.8
94502BA9DC,2024-06-01,0.417,0.417,0.583,4.66,10.31,8.8,6.4,84.8,0.0,21.8,27.8
94502BA9DC,2024-07-01,0.25,0.083,0.583,5.07,30.24,3.6,1.1,95.3,0.3,21.8,27.8
94502BA9DC,2024-08-01,0.417,0.417,0.583,5.25,9.61,7.1,2.9,90.0,0.8,21.8,27.8
94502BA9DC,2024-09-01,0.583,0.417,0.583,5.04,5.04,6.6,2.6,90.8,2.6,21.8,27.8
94502BA9DC,2024-10-01,0.417,0.417,0.583,6.19,8.61,5.294705294705295,1.998001998001998,92.70729270729272,0.7,21.8,27.8
94502BA9DC,2024-11-01,0.583,0.583,0.583,6.3,2.74,2.5,2.5,95.0,17.8,21.8,27.8
94502BA9DC,2024-12-01,0.583,0.583,0.583,6.54,2.6,8.3,5.6,86.1,1.9,21.8,27.8
95C390B637,2024-01-01,0.75,0.75,0.583,27.035,7.28,22.52252252252252,9.90990990990991,67.56756756756756,0.0,89.6,81.8
95C390B637,2024-02-01,0.417,0.25,0.75,12.105121051210512,87.89487894878948,35.53553553553554,5.405405405405405,59.05905905905906,0.0,70.7,74.1
95C390B637,2024-03-01,0.417,0.25,0.583,15.34,49.56,38.4,6.2,55.4,0.0,58.7,68.6
95C390B637,2024-04-01,0.417,0.25,0.75,17.84,36.99,34.33433433433433,7.807807807807808,57.857857857857866,0.0,48.4,64.4
95C390B637,2024-05-01,0.417,0.25,0.583,18.02,26.0,32.9,7.1,60.0,0.0,40.7,59.9
95C390B637,2024-06-01,0.417,0.25,0.583,19.42,19.31,30.8,5.2,64.0,0.0,35.6,55.9
95C390B637,2024-07-01,0.417,0.25,0.583,20.29,12.1,34.83483483483483,4.504504504504505,60.66066066066066,0.0,31.9,52.7
95C390B637,2024-08-01,0.417,0.25,0.583,20.43,11.64,34.7,5.4,59.9,0.0,28.8,48.8
95C390B637,2024-09-01,0.417,0.25,0.583,20.83,10.49,34.4,3.2,62.4,0.0,26.0,46.2
95C390B637,2024-10-01,0.417,0.25,0.75,20.6,12.2,34.8,3.0,62.2,0.0,23.2,42.7
95C390B637,2024-11-01,0.417,0.25,0.75,20.77,9.84,30.6,4.1,65.3,0.0,21.2,41.2
95C390B637,2024-12-01,0.417,0.25,0.583,20.5,10.98,35.0,3.3,61.7,0.0,10.7,38.8
