ENCODED_MCT,snapshot_date,TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MONTHS_NORMALIZED,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,cluster
F1157A79D0,2025-10-04,미분류,1,1,38,3,0.1229235880398671,0.583,4,0.25,0.083,0.583,21.8,27.8,17.1,8.6,10.7,2.459588842,4.411411411411412,12.570570570570572,11.594594594594597,6.363363363363364,4.06006006006006,6.8998998998999,19.661661661661665,18.135135135135137,9.952952952952954,6.35035035035035,34.9,6.51,53.2,3.2,43.6,49.99249127833099,50.00346556384723,28.39,28.39,-7.084,3
81A9553F88,2025-10-04,성수,0,1,70,4,0.2292358803986711,0.417,1,0.75,0.583,0.583,36.8,38.9,18.0,7.8,6.5,2.014903021,8.904600000000002,13.617000000000004,4.253400000000001,2.2950000000000004,1.5300000000000002,20.195400000000003,30.883000000000006,9.6466,5.205000000000001,3.4700000000000006,18.66,2.15,16.683316683316683,16.683316683316683,66.63336663336665,16.61680105353141,11.599242196705404,16.51,16.51,-17.266,0
9AB9BE98E4,2025-10-04,성수,0,0,3,1,0.0066445182724252,0.917,6,0.75,0.583,0.75,85.9,66.6,18.0,7.8,0.0,0.0,15.52769782962796,8.87772017239971,6.6499776572282485,2.227742515171463,1.6587465945291442,29.35004156236036,16.78043061488269,12.569610947477672,4.21081966740502,2.147212438917745,27.78,7.28,6.7,53.3,40.0,13.838574035995656,15.2825589723448,-72.22,20.5,-8.2236,0
72AA2FB49E,2025-10-04,미분류,1,1,28,2,0.0897009966777408,0.583,3,0.25,0.083,0.75,21.8,27.8,17.1,8.6,30.3,3.443618098,5.473126873126873,12.770629370629369,11.54115884115884,7.337162837162836,2.5779220779220773,8.313086913086913,19.39720279720279,17.52977022977023,11.144355644355644,3.9155844155844153,38.11,7.02,69.0,2.7,28.3,49.99249127833099,50.00346556384723,31.09,31.09,-6.6332,3
EEFB21D12B,2025-10-04,뚝섬,0,1,10,1,0.0299003322259136,0.75,1,0.75,0.417,0.75,25.6,34.8,18.0,9.0,2.4,1.223775432,12.1064,9.827199999999998,3.9072,2.9007999999999994,0.8583999999999999,28.7936,23.3728,9.292799999999998,6.8992,2.0416,8.92,7.88,18.88111888111888,20.77922077922078,60.33966033966034,21.170551948802068,23.174225446480143,1.04,1.04,-13.5456,0
5A0D48A713,2025-10-04,미분류,0,0,94,5,0.3089700996677741,0.417,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,5.1785214785214775,7.651148851148851,11.336763236763236,9.75054945054945,12.783016983016982,5.910389610389609,8.732467532467531,12.93896103896104,11.128571428571426,14.589610389610389,33.86,5.87,46.15384615384616,5.794205794205794,48.05194805194806,49.99249127833099,50.00346556384723,27.99,27.99,-1.0824,3
48D0F061EB,2025-10-04,미분류,0,0,44,3,0.1428571428571428,0.583,5,0.583,0.25,0.75,21.8,27.8,17.1,8.6,0.0,0.0,8.100099900099899,17.968531468531467,14.26073926073926,13.86143856143856,2.909190809190809,6.085714285714285,13.499999999999998,10.714285714285714,10.414285714285713,2.185714285714285,34.74,7.73,8.608608608608607,29.629629629629623,61.76176176176176,49.99249127833099,50.00346556384723,27.01,27.01,4.473,3
120283327E,2025-10-04,행당,0,0,66,4,0.2159468438538206,0.417,1,0.75,0.583,0.75,55.9,51.4,18.0,8.5,0.0,0.0,1.342,5.672999999999999,13.663999999999998,7.563999999999998,2.257,3.0579999999999994,12.926999999999996,31.136,17.235999999999997,5.142999999999999,38.34,8.7,80.36036036036036,9.90990990990991,9.72972972972973,17.110066307788276,21.815724418362866,29.64,29.640000000000004,-7.254,3
5E30D7653F,2025-10-04,성수,0,1,91,5,0.2990033222591362,0.417,4,0.25,0.083,0.583,1.7,9.0,18.0,7.8,45.2,3.832979798,8.053653653653653,14.931331331331329,7.34094094094094,3.6348348348348334,1.6392392392392392,14.568968968968967,27.01061061061061,13.27967967967968,6.575375375375375,2.9653653653653653,15.87,6.78,10.4,4.3,85.3,94.2587158930758,86.60906129427258,9.09,9.09,-12.0672,1
B8C1E9F4C6,2025-10-04,뚝섬,0,0,15,2,0.0465116279069767,0.75,1,0.75,0.75,0.75,71.2,59.3,18.0,9.0,0.0,0.0,9.6886,8.7097,3.9658,1.9829,0.753,28.9114,25.9903,11.8342,5.9171,2.247,31.17,2.6,16.7,33.3,50.0,8.48427789201303,8.673728715662039,28.57,28.57,-17.2806,0
5653B531F7,2025-10-04,성수,0,1,37,3,0.1196013289036544,0.583,3,0.417,0.25,0.583,18.1,27.7,18.0,7.8,2.4,1.223775432,11.0564,22.4272,10.0608,7.388400000000001,1.4672,10.0436,20.3728,9.1392,6.7116,1.3328,44.58,4.41,8.108108108108107,43.24324324324324,48.648648648648646,84.19702885659497,66.99685788877851,40.17,40.17,2.0544,0
8532D4C362,2025-10-04,미분류,0,0,22,2,0.0697674418604651,0.583,3,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,13.393006993006992,3.560839160839161,4.278321678321679,4.411188811188812,0.9566433566433568,36.95664335664336,9.825774225774223,11.805594405594404,12.172227772227773,2.63976023976024,42.32,6.79,45.5,12.5,42.0,49.99249127833099,50.00346556384723,35.53,35.53,-6.2712,0
6DF56DD3F4,2025-10-04,미분류,0,1,108,5,0.3554817275747508,0.25,5,0.417,0.25,0.75,21.8,27.8,17.1,8.6,41.7,3.75419892,3.696,12.0384,11.9328,5.3152,2.2176,6.804,22.1616,21.9672,9.7848,4.0824,40.7,5.05,62.4,3.2,34.4,49.99249127833099,50.00346556384723,35.65,35.650000000000006,-10.1232,1
2F2BBD5117,2025-10-04,미분류,0,1,60,4,0.1960132890365448,0.417,3,0.583,0.25,0.75,21.8,27.8,17.1,8.6,3.7,1.547562509,11.2,28.980000000000004,15.54,11.900000000000002,2.3800000000000003,4.800000000000001,12.420000000000002,6.660000000000001,5.1000000000000005,1.0200000000000002,41.94,4.31,6.593406593406594,48.35164835164835,45.05494505494506,49.99249127833099,50.00346556384723,37.63,37.63,16.56,3
1676020CB1,2025-10-04,뚝섬,0,0,1,1,0.0,0.917,1,0.25,0.25,0.583,51.1,41.5,16.2,9.0,0.0,0.0,13.060239760239758,6.828571428571428,2.387612387612388,1.337062937062937,0.2865134865134865,41.58511488511488,21.74285714285714,7.602397602397602,4.257342657342657,0.912287712287712,12.44,56.68,16.7,14.2,69.1,78.14673197329205,92.85054178314812,-44.24,-44.24,-14.9292,2
B113A0DC35,2025-10-04,뚝섬,0,1,47,3,0.1528239202657807,0.583,3,0.417,0.417,0.583,9.9,22.1,18.0,9.0,8.5,2.251291799,15.614985014985011,11.36823176823177,2.646053946053946,2.3193806193806195,0.7513486513486514,32.13726273726274,23.397002997003,5.445854145854146,4.7735264735264735,1.5463536463536465,11.45,7.61,9.00900900900901,13.913913913913914,77.07707707707708,81.2380149250283,63.02820968971652,3.84,3.839999999999999,-12.0408,0
00F54829E1,2025-10-04,미분류,0,0,30,3,0.0963455149501661,0.583,6,0.583,0.25,0.75,21.8,27.8,17.1,8.6,0.0,0.0,9.3492,15.479100000000004,9.437400000000002,5.997600000000001,3.8367,11.8508,19.6209,11.962600000000002,7.602400000000001,4.863300000000001,33.18,5.76,34.6,12.6,52.8,49.99249127833099,50.00346556384723,27.42,27.42,-4.1418,3
FAB0188A01,2025-10-04,미분류,1,1,58,4,0.1893687707641196,0.417,4,0.25,0.083,0.75,21.8,27.8,17.1,8.6,1.2,0.78845736,13.6528,14.882400000000004,5.1728000000000005,5.1728000000000005,3.519200000000001,18.547200000000004,20.217600000000004,7.027200000000001,7.027200000000001,4.780800000000001,15.38,5.61,17.082917082917085,19.38061938061938,63.536463536463536,49.99249127833099,50.00346556384723,9.77,9.77,-5.3352,0
9ED42062FD,2025-10-04,미분류,1,1,44,3,0.1428571428571428,0.583,4,0.417,0.083,0.75,21.8,27.8,17.1,8.6,27.9,3.363841595,17.503199999999996,13.967199999999998,5.834399999999999,5.215599999999999,1.6795999999999998,22.0968,17.632799999999996,7.365599999999999,6.584399999999999,2.1204,33.5,5.66,30.0,2.8,67.2,49.99249127833099,50.00346556384723,27.84,27.84,-3.6656,0
13F02B91F6,2025-10-04,한양대,0,0,31,3,0.0996677740863787,0.583,4,0.583,0.417,0.583,24.4,52.6,18.0,11.3,0.0,0.0,21.085885885885887,11.211711711711713,2.7930930930930926,3.6585585585585583,0.5507507507507508,32.56776776776777,17.316816816816814,4.314014014014014,5.650750750750751,0.8506506506506506,15.66,7.93,29.9,13.4,56.7,66.377677148072,34.980246286070745,7.73,7.73,-6.099,0
BE8BE0B9CF,2025-10-04,옥수,0,0,42,3,0.1362126245847176,0.583,4,0.583,0.417,0.75,35.4,41.5,18.0,7.4,0.0,0.0,2.8828828828828827,6.054054054054054,11.243243243243242,5.189189189189189,3.4306306306306302,7.127127127127126,14.966966966966966,27.7957957957958,12.828828828828827,8.48128128128128,39.21,3.96,45.5,13.6,40.9,23.186932513920013,33.534528567797985,35.25,35.25,-8.904,3
21A130787D,2025-10-04,왕십리,0,1,4,1,0.0099667774086378,0.917,3,0.583,0.25,0.75,37.5,47.3,18.0,9.4,79.9,4.393213824,17.965234765234765,14.615784215784217,6.901898101898103,6.648151848151848,4.6689310689310695,17.3994005994006,14.155444555444555,6.684515484515485,6.438761238761239,4.521878121878122,22.69,14.52,35.1,9.9,55.0,36.689924450708126,64.156828315967,8.17,8.170000000000002,0.4608,1
5B0E07A8BA,2025-10-04,성수,0,0,15,2,0.0465116279069767,0.75,2,0.917,0.917,0.917,89.7,69.6,18.0,7.8,0.0,0.0,8.21404485551009,32.80699352470198,5.155645476165124,8.21404485551009,1.458759061783234,5.899434277668759,23.56241115691654,6.900899713166778,5.899434277668759,1.8883328009086715,16.67,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,16.67,9.39,10.9388,3
0E7F1F5130,2025-10-04,한양대,0,1,56,4,0.1827242524916943,0.417,5,0.417,0.25,0.583,7.2,33.2,18.0,11.3,1.8,1.029619417,21.3444,5.0204,1.1088,2.6796,0.6468,47.9556,11.2796,2.4912,6.0204,1.4532,25.92,6.79,25.0,7.1,67.9,80.31790772358663,72.8138068063674,19.13,19.130000000000003,-6.2592,0
C45BC175C8,2025-10-04,옥수,1,0,150,6,0.4950166112956811,0.25,1,0.583,0.417,0.75,23.8,33.4,18.0,7.4,0.0,0.0,5.624999999999999,13.364999999999998,14.489999999999997,7.109999999999999,4.409999999999999,6.874999999999999,16.335,17.709999999999997,8.689999999999998,5.389999999999999,31.93,5.39,60.6,2.0,37.4,31.08090936395352,63.67742531709909,26.54,26.54,-2.97,3
6FE0E66A8A,2025-10-04,왕십리,1,0,94,5,0.3089700996677741,0.417,3,0.417,0.083,0.75,9.0,24.3,18.0,9.4,0.0,0.0,14.949000000000002,14.454,6.4845,7.1775,6.434999999999999,15.251,14.746,6.615500000000001,7.3225,6.565,18.92,7.52,29.8,7.7,62.5,75.9582284037613,81.3951204861031,11.4,11.400000000000002,-0.292,0
C078C96A10,2025-10-04,뚝섬,0,0,44,3,0.1428571428571428,0.583,3,0.583,0.417,0.75,20.8,31.2,18.0,9.0,0.0,0.0,10.3737,23.2389,7.836899999999999,2.6727,1.1778,12.5263,28.0611,9.4631,3.2273000000000005,1.4222,37.36,6.36,18.781218781218783,27.47252747252747,53.74625374625375,33.90361111752882,36.31622114918097,31.0,31.0,-4.8222,0
D21FE6A7B4,2025-10-04,성수,0,0,65,4,0.2126245847176079,0.417,4,0.417,0.25,0.583,7.2,18.8,18.0,7.8,0.0,0.0,19.3154,21.489,4.4954,3.1122,0.988,19.7846,22.011,4.6046,3.1878,1.012,14.11,9.78,6.0,11.1,82.9,87.00529076080679,74.23988632950581,4.33,4.33,-0.522,0
CA54464181,2025-10-04,성수,0,0,6,1,0.0166112956810631,0.917,1,0.75,0.75,0.417,85.0,65.7,18.0,7.8,0.0,0.0,11.11960792801112,11.11960792801112,1.862534327941863,3.6972696360636976,1.6603421491816606,27.35654407202736,27.35654407202736,4.582221132064582,9.096050903949097,2.1492778507221493,6.25,12.5,16.82278006744099,8.242787560884226,74.93443237167479,7.496592195550216,5.946329967885776,-6.25,-6.25,-16.88,0
A2D9C941A9,2025-10-04,미분류,1,1,28,2,0.0897009966777408,0.583,3,0.417,0.083,0.917,21.8,27.8,17.1,8.6,6.4,2.00148,8.6688,13.0536,13.2048,9.576,5.8968,8.5312,12.8464,12.9952,9.424,5.8032,41.42,4.11,74.0,3.1,22.9,49.99249127833099,50.00346556384723,37.31,37.31,0.2072,3
274F7C9F52,2025-10-04,뚝섬,0,0,128,5,0.4219269102990033,0.25,2,0.417,0.083,0.75,11.1,23.1,18.0,9.0,0.0,0.0,13.948,19.844,7.04,1.848,1.32,17.752,25.256,8.96,2.352,1.68,30.17,6.07,23.72372372372372,20.12012012012012,56.15615615615616,76.27070674398725,80.9030104197953,24.1,24.1,-5.412,0
9643B485DF,2025-10-04,한양대,0,0,85,5,0.2790697674418604,0.417,1,0.583,0.417,0.75,41.5,63.5,18.0,11.3,0.0,0.0,31.35275275275276,10.383383383383384,3.646846846846848,3.84944944944945,1.3675675675675676,30.60920920920921,10.137137137137138,3.560360360360361,3.7581581581581593,1.3351351351351353,26.81,4.41,33.33333333333333,13.713713713713712,52.95295295295295,21.42122773375228,25.027724510777904,22.4,22.4,0.246,0
FA526A8279,2025-10-04,성수,0,0,3,1,0.0066445182724252,0.917,2,0.583,0.25,0.75,41.5,41.0,18.0,7.8,0.0,0.0,8.3104,16.1896,8.3496,4.1944,2.156,12.889600000000002,25.1104,12.9504,6.5056,3.344,40.78,16.72,22.0,18.9,59.1,65.28140378439572,71.846914492988,24.06,24.06,-8.9208,0
15CFCB9040,2025-10-04,성수,0,0,57,4,0.1860465116279069,0.417,3,0.083,0.083,0.583,0.7,2.4,18.0,7.8,0.0,0.0,15.12012012012012,8.594594594594595,4.074474474474474,3.2468468468468465,0.7639639639639639,32.42742742742743,18.43243243243243,8.738338338338338,6.963363363363364,1.6384384384384385,8.92,7.68,6.1,3.4,90.5,99.5003812120232,96.2756740521683,1.24,1.2400000000000002,-9.828,0
9972114004,2025-10-04,왕십리,0,0,43,3,0.1395348837209302,0.583,2,0.25,0.083,0.583,3.6,16.7,18.0,9.4,0.0,0.0,7.751699999999999,9.7933,4.848799999999999,5.614399999999999,3.891799999999999,16.548299999999998,20.9067,10.3512,11.985599999999998,8.308199999999998,16.19,8.26,30.369630369630368,9.59040959040959,60.03996003996005,91.86516646258346,80.21220802624586,7.93,7.9300000000000015,-11.1134,0
7069AC584A,2025-10-04,신금호,0,0,15,2,0.0465116279069767,0.75,5,0.583,0.417,0.75,30.9,39.2,18.0,10.5,0.0,0.0,0.4438,13.2189,12.1728,3.3602,2.5043,0.9562000000000002,28.481100000000005,26.2272,7.239800000000001,5.3957,47.81,5.9,57.5,4.1,38.4,28.04392024582399,31.123073724094912,41.91,41.91,-15.2622,3
674011F2F1,2025-10-04,옥수,0,1,30,3,0.0963455149501661,0.583,1,0.583,0.583,0.583,47.8,43.0,19.0,7.4,14.5,2.740840024,3.839160839160839,10.25874125874126,7.741258741258742,5.56993006993007,4.090909090909091,8.348651348651348,22.30869130869131,16.834165834165834,12.112387612387613,8.896103896103897,32.13,6.79,51.44144144144144,9.90990990990991,38.648648648648646,14.855139431185457,29.94535961000855,25.34,25.340000000000003,-12.062,3
0487117D58,2025-10-04,한양대,0,0,40,3,0.1295681063122923,0.583,1,0.583,0.417,0.75,17.8,46.5,18.0,11.3,0.0,0.0,15.615884115884118,2.2417582417582422,2.1143856143856143,4.8656343656343655,0.6623376623376624,45.62287712287713,6.54945054945055,6.177322677322678,14.215284715284715,1.9350649350649352,47.2,5.46,22.7,9.1,68.2,37.455236466973176,63.41346487073447,41.74,41.74,-4.312,0
89D3C820E9,2025-10-04,성수,0,0,44,3,0.1428571428571428,0.583,1,0.583,0.417,0.75,37.1,38.9,18.0,7.8,0.0,0.0,9.2015,13.975499999999998,8.316,5.4285,1.5785,14.6985,22.3245,13.284,8.6715,2.5215,32.18,5.71,40.0,17.1,42.9,31.76015987801215,35.24767229628261,26.47,26.47,-8.349,3
268A868E38,2025-10-04,뚝섬,0,0,36,3,0.1162790697674418,0.583,3,0.417,0.25,0.583,10.7,22.8,18.0,9.0,0.0,0.0,12.896396396396396,14.124624624624625,6.673373373373373,4.749149149149148,2.4564564564564564,18.635135135135133,20.40990990990991,9.64294294294294,6.862462462462463,3.5495495495495493,13.29,6.64,10.0,11.5,78.5,71.73601644987639,64.7991128156551,6.65,6.65,-6.279,0
B0A6B628D3,2025-10-04,성수,0,0,54,4,0.1760797342192691,0.417,2,0.417,0.083,0.75,8.1,19.7,18.0,7.8,0.0,0.0,13.605105105105103,28.186986986986984,15.488888888888887,9.697997997997998,2.721021021021021,5.914414414414415,12.253453453453451,6.7333333333333325,4.215915915915916,1.1828828828828828,43.38,3.74,12.7,40.2,47.1,75.57643878659059,85.84952521775293,39.64,39.64,15.9176,0
75296C3F60,2025-10-04,성수,0,0,138,6,0.4551495016611295,0.25,4,0.583,0.083,0.917,18.5,28.2,18.0,7.8,0.0,0.0,10.166966966966967,19.284084084084085,12.81921921921922,8.95135135135135,3.978378378378379,8.251451451451452,15.650850850850851,10.404004004004005,7.264864864864866,3.2288288288288296,41.6,3.77,18.0,36.0,46.0,63.067486079985215,86.83201256844488,37.83,37.83,3.6296,3
4AB5E20EE4,2025-10-04,성수,0,0,9,1,0.0265780730897009,0.75,5,0.75,0.417,0.75,35.3,38.2,18.0,7.8,0.0,0.0,16.94055944055944,17.674825174825173,9.23076923076923,6.503496503496503,2.15034965034965,15.327172827172824,15.99150849150849,8.35164835164835,5.884115884115883,1.945554445554445,36.77,2.49,6.5,25.8,67.7,18.98204837927131,26.92569831111522,34.28,34.28,1.685,0
8E3B9888E3,2025-10-04,한양대,0,0,53,4,0.1727574750830564,0.417,2,0.417,0.25,0.75,15.3,44.1,18.0,11.3,0.0,0.0,42.7728,2.3048,1.3936,6.0568,1.072,37.0272,1.9952,1.2064,5.2432,0.928,39.38,7.27,28.7,1.3,70.0,72.94896379640967,79.51331931705289,32.11,32.11,0.3096,0
FEAAE06C47,2025-10-04,미분류,0,0,7,1,0.0199335548172757,0.75,1,0.583,0.583,0.25,21.8,27.8,17.1,8.6,0.0,0.0,18.545454545454547,26.27272727272728,8.202797202797203,3.447552447552448,3.031468531468532,12.623376623376622,17.883116883116884,5.583416583416584,2.346653346653347,2.063436563436564,18.92,9.01,5.594405594405593,5.594405594405593,88.81118881118881,49.99249127833099,50.00346556384723,9.91,9.910000000000002,8.398,0
3CBD6CE416,2025-10-04,미분류,0,1,10,1,0.0299003322259136,0.75,6,0.75,0.583,0.75,21.8,27.8,17.1,8.6,76.0,4.343805422,15.192707292707295,7.736163836163838,2.1437562437562443,4.473926073926075,1.5534465534465536,33.658441558441574,17.13896103896104,4.74935064935065,9.911688311688312,3.441558441558442,36.6,2.88,56.0,8.0,36.0,49.99249127833099,50.00346556384723,33.72,33.72,-9.4122,1
82D491E6AB,2025-10-04,미분류,0,1,2,1,0.0033222591362126,0.917,5,0.583,0.25,0.75,21.8,27.8,17.1,8.6,16.9,2.884800713,3.1527,11.2995,9.5139,2.511,1.4229,8.1473,29.2005,24.5861,6.489000000000001,3.6771,37.11,15.51,57.1,7.9,35.0,49.99249127833099,50.00346556384723,21.6,21.6,-17.901,0
E4E4B45D06,2025-10-04,미분류,0,0,59,4,0.1926910299003322,0.417,2,0.917,0.917,0.917,21.8,27.8,17.1,8.6,0.0,0.0,1.2984984984984984,10.387987987987987,6.824024024024024,6.824024024024024,2.265465465465465,3.406206206206206,27.249649649649648,17.9007007007007,17.9007007007007,5.942742742742743,36.46,7.28,25.111856823266216,12.08053691275168,62.807606263982095,49.99249127833099,50.00346556384723,36.46,29.18,-16.8448,3
FCA7A6787B,2025-10-04,성수,0,0,47,3,0.1528239202657807,0.583,2,0.917,0.917,0.917,80.6,61.9,18.0,7.8,0.0,0.0,14.1985658014342,34.66662819051467,11.002351854791003,1.5981069733215985,1.6603421491816606,8.021411978588024,19.58474612953959,6.215726165226217,0.902842906680903,2.1492778507221493,27.78,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,27.78,20.5,15.6792,3
8B23667254,2025-10-04,성수,0,1,30,3,0.0963455149501661,0.583,6,0.25,0.25,0.583,4.0,14.3,18.0,7.8,25.3,3.269568939,14.994594594594597,6.898098098098099,3.1859859859859863,3.5075075075075075,0.6138138138138138,36.35675675675676,16.725525525525526,7.724924924924926,8.504504504504505,1.4882882882882884,11.04,8.83,9.2,7.6,83.2,91.10274241619112,73.08758635029919,2.21,2.209999999999999,-9.8176,0
6779202960,2025-10-04,미분류,0,1,16,2,0.0498338870431893,0.75,1,0.75,0.417,0.75,21.8,27.8,17.1,8.6,68.9,4.247065649,14.651999999999996,13.061,2.405,4.477,2.405,24.948,22.239,4.095,7.623,4.095,30.72,6.83,54.3,14.3,31.4,49.99249127833099,50.00346556384723,23.89,23.89,-9.178,1
167F268F8E,2025-10-04,왕십리,0,0,165,6,0.5448504983388704,0.25,1,0.75,0.417,0.75,31.9,43.4,18.0,9.4,0.0,0.0,2.7105894105894106,8.636063936063938,19.982717282717285,21.55864135864136,10.211988011988012,1.585114885114885,5.05024975024975,11.685614385614386,12.607192807192808,5.9718281718281725,39.66,3.66,41.35135135135136,9.90990990990991,48.73873873873874,20.911212254233764,25.82653697756625,36.0,36.0,3.5894,3
A0A1FF8F0B,2025-10-04,뚝섬,0,0,30,3,0.0963455149501661,0.583,1,0.583,0.417,0.583,8.7,20.7,18.0,9.0,0.0,0.0,11.156543456543456,3.67062937062937,1.3923076923076922,1.5731268731268728,0.3073926073926073,50.48181818181817,16.609090909090906,6.3,7.118181818181818,1.3909090909090909,13.0,3.59,6.806806806806806,2.702702702702702,90.49049049049049,35.27308643116235,26.575676362544183,9.41,9.41,-12.9514,0
158A1920D0,2025-10-04,신금호,0,0,68,4,0.2225913621262458,0.417,1,0.583,0.583,0.583,34.2,43.1,18.0,10.5,0.0,0.0,6.620299999999999,11.107699999999998,6.0109,1.7173999999999998,2.2437,17.279699999999995,28.9923,15.689099999999998,4.482599999999999,5.856299999999999,34.35,10.88,75.0,2.5,22.5,37.43733105376245,22.97322274334034,23.47,23.47,-17.8846,3
F0082429E9,2025-10-04,성수,1,1,76,4,0.2491694352159468,0.417,3,0.083,0.083,0.583,0.8,5.7,18.0,7.8,8.4,2.240709689,15.8388,12.5686,5.319,4.4128,1.2608,24.3612,19.3314,8.181,6.7872,1.9392,15.97,9.25,11.411411411411413,13.613613613613612,74.97497497497497,98.98574498070836,95.89446202897211,6.72,6.720000000000001,-6.7628,0
4E5DEDBDDC,2025-10-04,왕십리,0,1,186,6,0.6146179401993356,0.083,1,0.583,0.417,0.583,39.5,39.6,16.2,9.4,0.4,0.336472237,5.9568,15.4224,9.0576,8.3232,2.04,8.6432,22.3776,13.142400000000002,12.0768,2.96,30.04,6.05,41.0,32.8,26.2,23.186932513920013,69.11373980546635,23.99,23.99,-6.9552,3
CB42B1688B,2025-10-04,왕십리,0,0,102,5,0.335548172757475,0.417,1,0.75,0.75,0.75,79.8,72.4,18.0,9.4,0.0,0.0,4.993199999999999,22.8636,8.935199999999998,10.971899999999998,17.936099999999996,2.6068,11.9364,4.664799999999999,5.7281,9.363899999999996,23.26,11.63,33.3,16.7,50.0,7.433634452325394,8.086893237529747,11.63,11.63,10.9272,3
5595AE45A8,2025-10-04,미분류,0,0,19,2,0.0598006644518272,0.75,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,15.070270270270267,25.609609609609613,5.811411411411412,1.772972972972973,0.9357357357357358,15.56036036036036,26.44244244244244,6.000400400400401,1.8306306306306308,0.966166166166166,21.57,7.71,13.6,12.3,74.1,49.99249127833099,50.00346556384723,13.86,13.86,-0.832,0
FEE6966193,2025-10-04,미분류,0,0,24,2,0.0764119601328903,0.583,3,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,11.006199999999998,17.191099999999995,7.353699999999999,8.619899999999998,4.529099999999999,11.593799999999998,18.1089,7.746299999999999,9.080099999999998,4.770899999999999,53.49,4.36,6.493506493506494,59.64035964035964,33.86613386613387,49.99249127833099,50.00346556384723,49.13,49.13,-0.9178,3
D72BC9D1A2,2025-10-04,한양대,0,1,37,3,0.1196013289036544,0.583,6,0.417,0.417,0.417,4.5,26.2,18.0,11.3,5.8,1.916922612,14.34965034965035,3.53046953046953,3.900599400599401,5.836663336663336,0.8826173826173825,36.0,8.857142857142856,9.785714285714285,14.642857142857144,2.214285714285714,39.11,4.04,42.04204204204204,18.81881881881882,39.13913913913914,82.16563084813899,34.1115449483631,35.07,35.07,-5.332,0
535999101E,2025-10-04,한양대,0,1,11,1,0.0332225913621262,0.75,2,0.417,0.083,0.917,4.1,25.3,18.0,11.3,20.6,3.072693315,25.481418581418584,7.902197802197803,3.803196803196803,4.437062937062937,0.6761238761238761,34.758341658341664,10.77912087912088,5.187812187812188,6.052447552447553,0.9222777222777224,46.4,5.49,41.64164164164164,14.514514514514516,43.84384384384384,87.85435390338007,97.75604740891345,40.91,40.91,-2.8798,0
